Year,Region,Vehicle,Distance
2016,Scotland,all_HGVs,1592.1
2016,Scotland,all_motor_vehicles,28926.2
2016,Wales,pedal_cycles,115.5
2016,Wales,two_wheeled_motor_vehicles,136.7
2016,Wales,cars_and_taxis,14631.8
2016,Wales,buses_and_coaches,129.6
2016,Wales,LGVs,2975.6
2016,Wales,all_HGVs,691.5
2016,Wales,all_motor_vehicles,18565.3
2016,North West,pedal_cycles,285.3
2016,North West,two_wheeled_motor_vehicles,214.8
2016,North West,cars_and_taxis,27725.1
2016,North West,buses_and_coaches,271.2
2016,North West,LGVs,5139.2
2016,North West,all_HGVs,1903.1
2016,North West,all_motor_vehicles,35253.4
2016,London,pedal_cycles,506.3
2016,London,two_wheeled_motor_vehicles,473.6
2016,London,cars_and_taxis,15421.4
2016,London,buses_and_coaches,325.4
2016,London,LGVs,3224.4
2016,London,all_HGVs,638.2
2016,London,all_motor_vehicles,20083
2016,East of England,pedal_cycles,506.4
2016,East of England,two_wheeled_motor_vehicles,284.2
2016,East of England,cars_and_taxis,28162.6
2016,East of England,buses_and_coaches,222.1
2016,East of England,LGVs,5830.6
2016,East of England,all_HGVs,2095.2
2016,East of England,all_motor_vehicles,36594.8
2016,Yorkshire and the Humber,pedal_cycles,258.9
2016,Yorkshire and the Humber,two_wheeled_motor_vehicles,196.8
2016,Yorkshire and the Humber,cars_and_taxis,21382.9
2016,Yorkshire and the Humber,buses_and_coaches,206.9
2016,Yorkshire and the Humber,LGVs,4443.6
2016,Yorkshire and the Humber,all_HGVs,1796.3
2016,Yorkshire and the Humber,all_motor_vehicles,28026.5
2016,South East,pedal_cycles,563.1
2016,South East,two_wheeled_motor_vehicles,468.6
2016,South East,cars_and_taxis,42887.2
2016,South East,buses_and_coaches,290.2
2016,South East,LGVs,8195.8
2016,South East,all_HGVs,2442.4
2016,South East,all_motor_vehicles,54284.2
2016,West Midlands,pedal_cycles,253.7
2016,West Midlands,two_wheeled_motor_vehicles,196.9
2016,West Midlands,cars_and_taxis,24707
2016,West Midlands,buses_and_coaches,263.2
2016,West Midlands,LGVs,4769.4
2016,West Midlands,all_HGVs,1960.3
2016,West Midlands,all_motor_vehicles,31896.7
2016,North East,pedal_cycles,112
2016,North East,two_wheeled_motor_vehicles,64.1
2016,North East,cars_and_taxis,9337
2016,North East,buses_and_coaches,129.2
2016,North East,LGVs,1790.4
2016,North East,all_HGVs,446.6
2016,North East,all_motor_vehicles,11767.2
2017,South West,pedal_cycles,333.1
2017,South West,two_wheeled_motor_vehicles,339.3
2017,South West,cars_and_taxis,27670
2017,South West,buses_and_coaches,228.6
2017,South West,LGVs,5633.7
2017,South West,all_HGVs,1431.9
2017,South West,all_motor_vehicles,35303.5
2017,East Midlands,pedal_cycles,279.8
2017,East Midlands,two_wheeled_motor_vehicles,189.9
2017,East Midlands,cars_and_taxis,22002.7
2017,East Midlands,buses_and_coaches,230.9
2017,East Midlands,LGVs,4267.5
2017,East Midlands,all_HGVs,1974.6
2017,East Midlands,all_motor_vehicles,28665.5
2017,Scotland,pedal_cycles,182.5
2017,Scotland,two_wheeled_motor_vehicles,173.9
2017,Scotland,cars_and_taxis,22416.5
2017,Scotland,buses_and_coaches,326
2017,Scotland,LGVs,5130.7
2017,Scotland,all_HGVs,1624.3
2017,Scotland,all_motor_vehicles,29671.4
2017,Wales,pedal_cycles,111.5
2017,Wales,two_wheeled_motor_vehicles,141.8
2017,Wales,cars_and_taxis,14591.2
2017,Wales,buses_and_coaches,124.3
2017,Wales,LGVs,3083.3
2017,Wales,all_HGVs,703.8
2017,Wales,all_motor_vehicles,18644.4
2017,North West,pedal_cycles,293.3
2017,North West,two_wheeled_motor_vehicles,221.8
2017,North West,cars_and_taxis,27873.3
2017,North West,buses_and_coaches,208.2
2017,North West,LGVs,5178.9
2017,North West,all_HGVs,1914.4
2017,North West,all_motor_vehicles,35396.5
2017,London,pedal_cycles,500.5
2017,London,two_wheeled_motor_vehicles,468.8
2017,London,cars_and_taxis,15397.8
2017,London,buses_and_coaches,314.8
2017,London,LGVs,3268.1
2017,London,all_HGVs,605.9
2017,London,all_motor_vehicles,20055.4
2017,East of England,pedal_cycles,525.3
2017,East of England,two_wheeled_motor_vehicles,312.8
2017,East of England,cars_and_taxis,29051.5
2017,East of England,buses_and_coaches,213
2017,East of England,LGVs,6162.1
2017,East of England,all_HGVs,2144.2
2017,East of England,all_motor_vehicles,37883.6
2017,Yorkshire and the Humber,pedal_cycles,309.2
2017,Yorkshire and the Humber,two_wheeled_motor_vehicles,196.4
2017,Yorkshire and the Humber,cars_and_taxis,21404.3
2017,Yorkshire and the Humber,buses_and_coaches,206.5
2017,Yorkshire and the Humber,LGVs,4456.6
2017,Yorkshire and the Humber,all_HGVs,1815.1
2017,Yorkshire and the Humber,all_motor_vehicles,28078.9
2017,South East,pedal_cycles,596.4
2017,South East,two_wheeled_motor_vehicles,448.3
2017,South East,cars_and_taxis,43150.3
2017,South East,buses_and_coaches,275.9
2017,South East,LGVs,8278.7
2017,South East,all_HGVs,2461.8
2017,South East,all_motor_vehicles,54615
2017,West Midlands,pedal_cycles,218.2
2017,West Midlands,two_wheeled_motor_vehicles,177.8
2017,West Midlands,cars_and_taxis,24932.5
2017,West Midlands,buses_and_coaches,247.5
2017,West Midlands,LGVs,4843.2
2017,West Midlands,all_HGVs,1998.2
2017,West Midlands,all_motor_vehicles,32199.2
2017,North East,pedal_cycles,114.2
2017,North East,two_wheeled_motor_vehicles,73.8
2017,North East,cars_and_taxis,9458.4
2017,North East,buses_and_coaches,154.2
2017,North East,LGVs,1847.5
2017,North East,all_HGVs,456.4
2017,North East,all_motor_vehicles,11990.3
2018,South West,pedal_cycles,357.8
2018,South West,two_wheeled_motor_vehicles,320.2
2018,South West,cars_and_taxis,27672.5
2018,South West,buses_and_coaches,220.8
2018,South West,LGVs,5627.1
2018,South West,all_HGVs,1434.9
2018,South West,all_motor_vehicles,35275.4
2018,East Midlands,pedal_cycles,270
2018,East Midlands,two_wheeled_motor_vehicles,210.4
2018,East Midlands,cars_and_taxis,22171.1
2018,East Midlands,buses_and_coaches,225.5
2018,East Midlands,LGVs,4318.8
2018,East Midlands,all_HGVs,1991.7
2018,East Midlands,all_motor_vehicles,28917.6
2018,Scotland,pedal_cycles,193.2
2018,Scotland,two_wheeled_motor_vehicles,175.5
2018,Scotland,cars_and_taxis,22554.9
2018,Scotland,buses_and_coaches,289.8
2018,Scotland,LGVs,5106.7
2018,Scotland,all_HGVs,1621.8
2018,Scotland,all_motor_vehicles,29748.6
2018,Wales,pedal_cycles,116.3
2018,Wales,two_wheeled_motor_vehicles,163.7
2018,Wales,cars_and_taxis,14761.1
2018,Wales,buses_and_coaches,122
2018,Wales,LGVs,3179.3
2018,Wales,all_HGVs,702.6
2018,Wales,all_motor_vehicles,18928.6
2018,North West,pedal_cycles,319.3
2018,North West,two_wheeled_motor_vehicles,209.3
2018,North West,cars_and_taxis,28260.8
2018,North West,buses_and_coaches,198.5
2018,North West,LGVs,5264.4
2018,North West,all_HGVs,1903.5
2018,North West,all_motor_vehicles,35836.5
2018,London,pedal_cycles,518
2018,London,two_wheeled_motor_vehicles,463.4
2018,London,cars_and_taxis,15360.3
2018,London,buses_and_coaches,311.4
2018,London,LGVs,3259.9
2018,London,all_HGVs,597.9
2018,London,all_motor_vehicles,19992.9
2018,East of England,pedal_cycles,493.5
2018,East of England,two_wheeled_motor_vehicles,292.6
2018,East of England,cars_and_taxis,28935.3
2018,East of England,buses_and_coaches,207.9
2018,East of England,LGVs,6226.4
2018,East of England,all_HGVs,2184.1
2018,East of England,all_motor_vehicles,37846.2
2018,Yorkshire and the Humber,pedal_cycles,311
2018,Yorkshire and the Humber,two_wheeled_motor_vehicles,186.7
2018,Yorkshire and the Humber,cars_and_taxis,21901.4
2018,Yorkshire and the Humber,buses_and_coaches,203.1
2018,Yorkshire and the Humber,LGVs,4459.9
2018,Yorkshire and the Humber,all_HGVs,1824.6
2018,Yorkshire and the Humber,all_motor_vehicles,28575.6
2018,South East,pedal_cycles,606.8
2018,South East,two_wheeled_motor_vehicles,440
2018,South East,cars_and_taxis,42884.9
2018,South East,buses_and_coaches,269.4
2018,South East,LGVs,8427
2018,South East,all_HGVs,2466.9
2018,South East,all_motor_vehicles,54488.1
2018,West Midlands,pedal_cycles,228.6
2018,West Midlands,two_wheeled_motor_vehicles,182.4
2018,West Midlands,cars_and_taxis,24973.2
2018,West Midlands,buses_and_coaches,228
2018,West Midlands,LGVs,4985.2
2018,West Midlands,all_HGVs,2002.2
2018,West Midlands,all_motor_vehicles,32371
2018,North East,pedal_cycles,105.2
2018,North East,two_wheeled_motor_vehicles,73.8
2018,North East,cars_and_taxis,9646.9
2018,North East,buses_and_coaches,151.1
2018,North East,LGVs,1902.1
2018,North East,all_HGVs,458.6
2018,North East,all_motor_vehicles,12232.4
2019,South West,pedal_cycles,363.7
2019,South West,two_wheeled_motor_vehicles,321.5
2019,South West,cars_and_taxis,28297.8
2019,South West,buses_and_coaches,220.2
2019,South West,LGVs,5737.6
2019,South West,all_HGVs,1456.5
2019,South West,all_motor_vehicles,36033.5
2019,East Midlands,pedal_cycles,287.2
2019,East Midlands,two_wheeled_motor_vehicles,193.3
2019,East Midlands,cars_and_taxis,22657.4
2019,East Midlands,buses_and_coaches,223.6
2019,East Midlands,LGVs,4409.2
2019,East Midlands,all_HGVs,2005.3
2019,East Midlands,all_motor_vehicles,29488.8
2019,Scotland,pedal_cycles,227
2019,Scotland,two_wheeled_motor_vehicles,181.1
2019,Scotland,cars_and_taxis,22790.3
2019,Scotland,buses_and_coaches,319.5
2019,Scotland,LGVs,5143.1
2019,Scotland,all_HGVs,1607.6
2019,Scotland,all_motor_vehicles,30041.6
2019,Wales,pedal_cycles,128.4
2019,Wales,two_wheeled_motor_vehicles,133.4
2019,Wales,cars_and_taxis,14937.3
2019,Wales,buses_and_coaches,115.1
2019,Wales,LGVs,3194.4
2019,Wales,all_HGVs,701
2019,Wales,all_motor_vehicles,19081.2
2019,North West,pedal_cycles,335.7
2019,North West,two_wheeled_motor_vehicles,196.5
2019,North West,cars_and_taxis,28876.4
2019,North West,buses_and_coaches,199
2019,North West,LGVs,5414.2
2019,North West,all_HGVs,1895.1
2019,North West,all_motor_vehicles,36581.2
2019,London,pedal_cycles,467.8
2019,London,two_wheeled_motor_vehicles,493.2
2019,London,cars_and_taxis,15628.9
2019,London,buses_and_coaches,280.3
2019,London,LGVs,3264.4
2019,London,all_HGVs,597.5
2019,London,all_motor_vehicles,20264.4
2019,East of England,pedal_cycles,528
2019,East of England,two_wheeled_motor_vehicles,285.4
2019,East of England,cars_and_taxis,29013.7
2019,East of England,buses_and_coaches,206.8
2019,East of England,LGVs,6289.4
2019,East of England,all_HGVs,2169.4
2019,East of England,all_motor_vehicles,37964.8
2019,Yorkshire and the Humber,pedal_cycles,333.9
2019,Yorkshire and the Humber,two_wheeled_motor_vehicles,182.5
2019,Yorkshire and the Humber,cars_and_taxis,22116
2019,Yorkshire and the Humber,buses_and_coaches,191.8
2019,Yorkshire and the Humber,LGVs,4576.1
2019,Yorkshire and the Humber,all_HGVs,1889.2
2019,Yorkshire and the Humber,all_motor_vehicles,28955.6
2019,South East,pedal_cycles,623
2019,South East,two_wheeled_motor_vehicles,447
2019,South East,cars_and_taxis,43210.5
2019,South East,buses_and_coaches,270
2019,South East,LGVs,8513.8
2019,South East,all_HGVs,2446.5
2019,South East,all_motor_vehicles,54887.7
2019,West Midlands,pedal_cycles,229.8
2019,West Midlands,two_wheeled_motor_vehicles,168.4
2019,West Midlands,cars_and_taxis,25258.1
2019,West Midlands,buses_and_coaches,176.4
2019,West Midlands,LGVs,4996
2019,West Midlands,all_HGVs,1999.1
2019,West Midlands,all_motor_vehicles,32597.9
2019,North East,pedal_cycles,103.8
2019,North East,two_wheeled_motor_vehicles,67.3
2019,North East,cars_and_taxis,10100.8
2019,North East,buses_and_coaches,153.1
2019,North East,LGVs,1933.1
2019,North East,all_HGVs,445.2
2019,North East,all_motor_vehicles,12699.5
2020,South West,pedal_cycles,482.2
2020,South West,two_wheeled_motor_vehicles,246.9
2020,South West,cars_and_taxis,20960.7
2020,South West,buses_and_coaches,143.8
2020,South West,LGVs,5157.8
2020,South West,all_HGVs,1325.5
2020,South West,all_motor_vehicles,27834.7
2020,East Midlands,pedal_cycles,411.2
2020,East Midlands,two_wheeled_motor_vehicles,153.1
2020,East Midlands,cars_and_taxis,17126.9
2020,East Midlands,buses_and_coaches,187.5
2020,East Midlands,LGVs,4018.9
2020,East Midlands,all_HGVs,1879.3
2020,East Midlands,all_motor_vehicles,23365.7
2020,Scotland,pedal_cycles,370.7
2020,Scotland,two_wheeled_motor_vehicles,136.2
2020,Scotland,cars_and_taxis,16797.1
2020,Scotland,buses_and_coaches,234.6
2020,Scotland,LGVs,4596.7
2020,Scotland,all_HGVs,1403.9
2020,Scotland,all_motor_vehicles,23168.5
2020,Wales,pedal_cycles,210
2020,Wales,two_wheeled_motor_vehicles,111.3
2020,Wales,cars_and_taxis,10966.8
2020,Wales,buses_and_coaches,74.3
2020,Wales,LGVs,2782.8
2020,Wales,all_HGVs,637.9
2020,Wales,all_motor_vehicles,14573.1
2020,North West,pedal_cycles,437.8
2020,North West,two_wheeled_motor_vehicles,154
2020,North West,cars_and_taxis,21937.9
2020,North West,buses_and_coaches,129.3
2020,North West,LGVs,5066.4
2020,North West,all_HGVs,1835.1
2020,North West,all_motor_vehicles,29122.8
2020,London,pedal_cycles,697.7
2020,London,two_wheeled_motor_vehicles,463.5
2020,London,cars_and_taxis,12453.5
2020,London,buses_and_coaches,226.1
2020,London,LGVs,2877.5
2020,London,all_HGVs,593
2020,London,all_motor_vehicles,16613.6
2020,East of England,pedal_cycles,708.7
2020,East of England,two_wheeled_motor_vehicles,223.7
2020,East of England,cars_and_taxis,22044.8
2020,East of England,buses_and_coaches,130.2
2020,East of England,LGVs,5873.1
2020,East of England,all_HGVs,2107.6
2020,East of England,all_motor_vehicles,30379.3
2020,Yorkshire and the Humber,pedal_cycles,539.7
2020,Yorkshire and the Humber,two_wheeled_motor_vehicles,146.5
2020,Yorkshire and the Humber,cars_and_taxis,16883.9
2020,Yorkshire and the Humber,buses_and_coaches,118.6
2020,Yorkshire and the Humber,LGVs,4162.2
2020,Yorkshire and the Humber,all_HGVs,1812.2
2020,Yorkshire and the Humber,all_motor_vehicles,23123.4
2020,South East,pedal_cycles,950.6
2020,South East,two_wheeled_motor_vehicles,348.5
2020,South East,cars_and_taxis,31854.7
2020,South East,buses_and_coaches,162.9
2020,South East,LGVs,7768.7
2020,South East,all_HGVs,2283.9
2020,South East,all_motor_vehicles,42418.7
2020,West Midlands,pedal_cycles,332.1
2020,West Midlands,two_wheeled_motor_vehicles,129.4
2020,West Midlands,cars_and_taxis,18621.6
2020,West Midlands,buses_and_coaches,92.3
2020,West Midlands,LGVs,4458.7
2020,West Midlands,all_HGVs,1922
2020,West Midlands,all_motor_vehicles,25224
2020,North East,pedal_cycles,158.2
2020,North East,two_wheeled_motor_vehicles,50.3
2020,North East,cars_and_taxis,7676.5
2020,North East,buses_and_coaches,128.5
2020,North East,LGVs,1811.6
2020,North East,all_HGVs,402.8
2020,North East,all_motor_vehicles,10069.8
2021,South West,pedal_cycles,385.4
2021,South West,two_wheeled_motor_vehicles,286.4
2021,South West,cars_and_taxis,23913.5
2021,South West,buses_and_coaches,164.1
2021,South West,LGVs,5794.5
2021,South West,all_HGVs,1450.8
2021,South West,all_motor_vehicles,31609.4
2021,East Midlands,pedal_cycles,331.8
2021,East Midlands,two_wheeled_motor_vehicles,186.1
2021,East Midlands,cars_and_taxis,19227.2
2021,East Midlands,buses_and_coaches,200.7
2021,East Midlands,LGVs,4576.2
2021,East Midlands,all_HGVs,2073.7
2021,East Midlands,all_motor_vehicles,26263.8
2021,Scotland,pedal_cycles,270.3
2021,Scotland,two_wheeled_motor_vehicles,151.2
2021,Scotland,cars_and_taxis,19301.9
2021,Scotland,buses_and_coaches,263.6
2021,Scotland,LGVs,5433.6
2021,Scotland,all_HGVs,1553.2
2021,Scotland,all_motor_vehicles,26703.4
2021,Wales,pedal_cycles,176.8
2021,Wales,two_wheeled_motor_vehicles,123.5
2021,Wales,cars_and_taxis,12383
2021,Wales,buses_and_coaches,91.9
2021,Wales,LGVs,3192.2
2021,Wales,all_HGVs,695.5
2021,Wales,all_motor_vehicles,16486
2021,North West,pedal_cycles,381
2021,North West,two_wheeled_motor_vehicles,169.6
2021,North West,cars_and_taxis,24620
2021,North West,buses_and_coaches,140.7
2021,North West,LGVs,5627.8
2021,North West,all_HGVs,1938.5
2021,North West,all_motor_vehicles,32496.6
2021,London,pedal_cycles,647.2
2021,London,two_wheeled_motor_vehicles,607.6
2021,London,cars_and_taxis,13983.4
2021,London,buses_and_coaches,239
2021,London,LGVs,2987.8
2021,London,all_HGVs,635.5
2021,London,all_motor_vehicles,18453.3
2021,East of England,pedal_cycles,523.1
2021,East of England,two_wheeled_motor_vehicles,260.1
2021,East of England,cars_and_taxis,24596.8
2021,East of England,buses_and_coaches,155.2
2021,East of England,LGVs,6551.2
2021,East of England,all_HGVs,2164.5
2021,East of England,all_motor_vehicles,33727.9
2021,Yorkshire and the Humber,pedal_cycles,377.9
2021,Yorkshire and the Humber,two_wheeled_motor_vehicles,157.6
2021,Yorkshire and the Humber,cars_and_taxis,18534.6
2021,Yorkshire and the Humber,buses_and_coaches,136.8
2021,Yorkshire and the Humber,LGVs,4611.1
2021,Yorkshire and the Humber,all_HGVs,1956.7
2021,Yorkshire and the Humber,all_motor_vehicles,25396.7
2021,South East,pedal_cycles,725.4
2021,South East,two_wheeled_motor_vehicles,377.3
2021,South East,cars_and_taxis,35284.9
2021,South East,buses_and_coaches,184.1
2021,South East,LGVs,8622.1
2021,South East,all_HGVs,2436.8
2021,South East,all_motor_vehicles,46905.2
2021,West Midlands,pedal_cycles,268.7
2021,West Midlands,two_wheeled_motor_vehicles,148.9
2021,West Midlands,cars_and_taxis,20912.7
2021,West Midlands,buses_and_coaches,110.7
2021,West Midlands,LGVs,4994.6
2021,West Midlands,all_HGVs,2134.1
2021,West Midlands,all_motor_vehicles,28301
2021,North East,pedal_cycles,111
2021,North East,two_wheeled_motor_vehicles,62.4
2021,North East,cars_and_taxis,8601.3
2021,North East,buses_and_coaches,119.6
2021,North East,LGVs,1985.4
2021,North East,all_HGVs,446.6
2021,North East,all_motor_vehicles,11215.3
2022,South West,pedal_cycles,344.6
2022,South West,two_wheeled_motor_vehicles,317.6
2022,South West,cars_and_taxis,25812.4
2022,South West,buses_and_coaches,169.8
2022,South West,LGVs,6156.9
2022,South West,all_HGVs,1413.1
2022,South West,all_motor_vehicles,33869.9
2022,East Midlands,pedal_cycles,294.3
2022,East Midlands,two_wheeled_motor_vehicles,200.2
2022,East Midlands,cars_and_taxis,21415.1
2022,East Midlands,buses_and_coaches,204.8
2022,East Midlands,LGVs,4875.3
2022,East Midlands,all_HGVs,2065.3
2022,East Midlands,all_motor_vehicles,28760.7
2022,Scotland,pedal_cycles,262.3
2022,Scotland,two_wheeled_motor_vehicles,168.9
2022,Scotland,cars_and_taxis,21359.7
2022,Scotland,buses_and_coaches,293.7
2022,Scotland,LGVs,5798.9
2022,Scotland,all_HGVs,1556.8
2022,Scotland,all_motor_vehicles,29177.9
2022,Wales,pedal_cycles,144.2
2022,Wales,two_wheeled_motor_vehicles,136.4
2022,Wales,cars_and_taxis,13818.3
2022,Wales,buses_and_coaches,110.2
2022,Wales,LGVs,3407.4
2022,Wales,all_HGVs,681.3
2022,Wales,all_motor_vehicles,18153.6
2022,North West,pedal_cycles,364.1
2022,North West,two_wheeled_motor_vehicles,186.1
2022,North West,cars_and_taxis,26912
2022,North West,buses_and_coaches,156.7
2022,North West,LGVs,5970.4
2022,North West,all_HGVs,1897.6
2022,North West,all_motor_vehicles,35122.7
2022,London,pedal_cycles,605.8
2022,London,two_wheeled_motor_vehicles,701.6
2022,London,cars_and_taxis,14459.5
2022,London,buses_and_coaches,247.8
2022,London,LGVs,3031.9
2022,London,all_HGVs,648.6
2022,London,all_motor_vehicles,19089.3
2022,East of England,pedal_cycles,507.6
2022,East of England,two_wheeled_motor_vehicles,298.7
2022,East of England,cars_and_taxis,27473.8
2022,East of England,buses_and_coaches,164.7
2022,East of England,LGVs,6946.1
2022,East of England,all_HGVs,2188.3
2022,East of England,all_motor_vehicles,37071.6
2022,Yorkshire and the Humber,pedal_cycles,364.1
2022,Yorkshire and the Humber,two_wheeled_motor_vehicles,168.1
2022,Yorkshire and the Humber,cars_and_taxis,20294.3
2022,Yorkshire and the Humber,buses_and_coaches,155.5
2022,Yorkshire and the Humber,LGVs,4731.5
2022,Yorkshire and the Humber,all_HGVs,1925
2022,Yorkshire and the Humber,all_motor_vehicles,27274.4
2022,South East,pedal_cycles,655.5
2022,South East,two_wheeled_motor_vehicles,421
2022,South East,cars_and_taxis,39319.9
2022,South East,buses_and_coaches,198.8
2022,South East,LGVs,9227.1
2022,South East,all_HGVs,2453.3
2022,South East,all_motor_vehicles,51620.2
2022,West Midlands,pedal_cycles,238
2022,West Midlands,two_wheeled_motor_vehicles,172.7
2022,West Midlands,cars_and_taxis,23572.6
2022,West Midlands,buses_and_coaches,120.1
2022,West Midlands,LGVs,5281.5
2022,West Midlands,all_HGVs,2111.3
2022,West Midlands,all_motor_vehicles,31258.2
2022,North East,pedal_cycles,117.5
2022,North East,two_wheeled_motor_vehicles,66.2
2022,North East,cars_and_taxis,9556.4
2022,North East,buses_and_coaches,128.9
2022,North East,LGVs,2086.8
2022,North East,all_HGVs,440.2
2022,North East,all_motor_vehicles,12278.5
2023,South West,pedal_cycles,317
2023,South West,two_wheeled_motor_vehicles,319
2023,South West,cars_and_taxis,26570.5
2023,South West,buses_and_coaches,167.3
2023,South West,LGVs,6239.6
2023,South West,all_HGVs,1387.1
2023,South West,all_motor_vehicles,34683.4
2023,East Midlands,pedal_cycles,268.6
2023,East Midlands,two_wheeled_motor_vehicles,195.3
2023,East Midlands,cars_and_taxis,22058.8
2023,East Midlands,buses_and_coaches,197.1
2023,East Midlands,LGVs,4905.2
2023,East Midlands,all_HGVs,2016.1
2023,East Midlands,all_motor_vehicles,29372.6
2023,Scotland,pedal_cycles,250.3
2023,Scotland,two_wheeled_motor_vehicles,169.4
2023,Scotland,cars_and_taxis,21979.3
2023,Scotland,buses_and_coaches,281.8
2023,Scotland,LGVs,5896.1
2023,Scotland,all_HGVs,1510.6
2023,Scotland,all_motor_vehicles,29837.2
2023,Wales,pedal_cycles,119.8
2023,Wales,two_wheeled_motor_vehicles,129.6
2023,Wales,cars_and_taxis,14263.8
2023,Wales,buses_and_coaches,109.5
2023,Wales,LGVs,3339.8
2023,Wales,all_HGVs,656.4
2023,Wales,all_motor_vehicles,18499.1
2023,North West,pedal_cycles,325.5
2023,North West,two_wheeled_motor_vehicles,177.6
2023,North West,cars_and_taxis,27723.7
2023,North West,buses_and_coaches,154.5
2023,North West,LGVs,6021.4
2023,North West,all_HGVs,1839.3
2023,North West,all_motor_vehicles,35916.4
2023,London,pedal_cycles,627.8
2023,London,two_wheeled_motor_vehicles,742.1
2023,London,cars_and_taxis,14591
2023,London,buses_and_coaches,253
2023,London,LGVs,2989.5
2023,London,all_HGVs,621
2023,London,all_motor_vehicles,19196.7
2023,East of England,pedal_cycles,451.5
2023,East of England,two_wheeled_motor_vehicles,299.4
2023,East of England,cars_and_taxis,28290.7
2023,East of England,buses_and_coaches,162
2023,East of England,LGVs,6990.7
2023,East of England,all_HGVs,2158.4
2023,East of England,all_motor_vehicles,37901.2
2023,Yorkshire and the Humber,pedal_cycles,325.2
2023,Yorkshire and the Humber,two_wheeled_motor_vehicles,158.4
2023,Yorkshire and the Humber,cars_and_taxis,20907.3
2023,Yorkshire and the Humber,buses_and_coaches,151.7
2023,Yorkshire and the Humber,LGVs,4785.7
2023,Yorkshire and the Humber,all_HGVs,1875.7
2023,Yorkshire and the Humber,all_motor_vehicles,27878.9
2023,South East,pedal_cycles,603.2
2023,South East,two_wheeled_motor_vehicles,428.7
2023,South East,cars_and_taxis,40593.6
2023,South East,buses_and_coaches,198.7
2023,South East,LGVs,9206.1
2023,South East,all_HGVs,2396
2023,South East,all_motor_vehicles,52823.1
2023,West Midlands,pedal_cycles,217.6
2023,West Midlands,two_wheeled_motor_vehicles,166.9
2023,West Midlands,cars_and_taxis,24387.7
2023,West Midlands,buses_and_coaches,120.8
2023,West Midlands,LGVs,5290.3
2023,West Midlands,all_HGVs,2054.8
2023,West Midlands,all_motor_vehicles,32020.5
2023,North East,pedal_cycles,105.7
2023,North East,two_wheeled_motor_vehicles,64.2
2023,North East,cars_and_taxis,9933.3
2023,North East,buses_and_coaches,122.1
2023,North East,LGVs,2118.9
2023,North East,all_HGVs,428.9
2023,North East,all_motor_vehicles,12667.4
